ts,setup,bounded_probe,probe_depth,reclaim,shape,no_lower_acceptance,aggression_failure,buyer_response,participation,spread_ok,delta_pct_rank,l1_bid_support,qualified,day,no_higher_acceptance,seller_response,l1_ask_support,signal_id,stage,passed
1710958800000.0,VAH_REJECTION_SHORT,False,0.0,True,False,,True,,False,True,1.0,,False,2024-03-20,True,True,False,,,
1710959100000.0,VAL_REJECTION_LONG,False,0.0,True,False,True,True,True,False,True,1.0,False,False,2024-03-20,,,,,,
1710959100000.0,VAH_REJECTION_SHORT,False,0.0,True,False,,True,,False,True,1.0,,False,2024-03-20,True,True,False,,,
1710959400000.0,VAL_REJECTION_LONG,False,0.0,True,False,True,False,True,True,True,1.0,False,False,2024-03-20,,,,,,
1710959400000.0,VAH_REJECTION_SHORT,False,0.0,True,False,,True,,True,True,1.0,,False,2024-03-20,True,True,False,,,
1710959700000.0,VAL_REJECTION_LONG,False,0.0,True,True,True,True,True,False,True,1.0,False,False,2024-03-20,,,,,,
1710959700000.0,VAH_REJECTION_SHORT,False,0.0,True,False,,True,,False,True,1.0,,False,2024-03-20,True,True,False,,,
1710960000000.0,VAL_REJECTION_LONG,False,0.0,True,True,True,True,True,False,True,1.0,False,False,2024-03-20,,,,,,
1710960000000.0,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,False,True,1.0,,False,2024-03-20,True,True,False,,,
1710960300000.0,VAL_REJECTION_LONG,False,0.0,True,False,True,True,True,True,True,1.0,False,False,2024-03-20,,,,,,
1710960300000.0,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,True,True,1.0,,False,2024-03-20,True,True,False,,,
1710960600000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,True,True,True,True,1.0,False,False,2024-03-20,,,,,,
1710960600000.0,VAH_REJECTION_SHORT,True,217.5,False,False,,True,,True,True,1.0,,False,2024-03-20,True,True,False,,,
1710960900000.0,VAL_REJECTION_LONG,False,0.0,False,True,True,True,True,True,True,1.0,False,False,2024-03-20,,,,,,
1710960900000.0,VAH_REJECTION_SHORT,True,325.59999999999127,False,False,,True,,True,True,1.0,,False,2024-03-20,True,True,False,,,
1710961200000.0,VAL_REJECTION_LONG,False,0.0,False,True,True,True,True,True,True,1.0,False,False,2024-03-20,,,,,,
1710961200000.0,VAH_REJECTION_SHORT,True,304.1999999999971,False,False,,True,,True,True,1.0,,False,2024-03-20,False,True,False,,,
1710961500000.0,VAL_REJECTION_LONG,False,0.0,False,True,True,True,True,True,True,1.0,False,False,2024-03-20,,,,,,
1710961500000.0,VAH_REJECTION_SHORT,True,334.09999999999127,False,False,,True,,True,True,1.0,,False,2024-03-20,False,True,False,,,
1710961800000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,True,True,True,True,1.0,False,False,2024-03-20,,,,,,
1710961800000.0,VAH_REJECTION_SHORT,False,580.1999999999971,False,False,,True,,True,True,1.0,,False,2024-03-20,False,True,False,,,
1710962100000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,1.0,False,False,2024-03-20,,,,,,
1710962100000.0,VAH_REJECTION_SHORT,False,526.1999999999971,False,True,,True,,True,True,1.0,,False,2024-03-20,False,True,False,,,
1710962400000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,1.0,False,False,2024-03-20,,,,,,
1710962400000.0,VAH_REJECTION_SHORT,True,267.29999999999563,False,True,,True,,False,True,1.0,,False,2024-03-20,False,True,False,,,
1710962700000.0,VAL_REJECTION_LONG,False,0.0,False,True,True,True,True,False,True,1.0,False,False,2024-03-20,,,,,,
1710962700000.0,VAH_REJECTION_SHORT,True,349.8000000000029,False,False,,True,,False,True,1.0,,False,2024-03-20,False,True,False,,,
1710963000000.0,VAL_REJECTION_LONG,False,0.0,False,True,True,True,True,False,True,1.0,False,False,2024-03-20,,,,,,
1710963000000.0,VAH_REJECTION_SHORT,True,417.1999999999971,False,False,,True,,False,True,1.0,,False,2024-03-20,False,True,False,,,
1710963300000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,1.0,False,False,2024-03-20,,,,,,
1710963300000.0,VAH_REJECTION_SHORT,True,496.1999999999971,False,True,,True,,False,True,1.0,,False,2024-03-20,False,True,False,,,
1710963600000.0,VAL_REJECTION_LONG,False,0.0,False,True,True,True,True,False,True,1.0,False,False,2024-03-20,,,,,,
1710963600000.0,VAH_REJECTION_SHORT,False,578.5,False,False,,False,,False,True,1.0,,False,2024-03-20,False,True,False,,,
1710963900000.0,VAL_REJECTION_LONG,False,0.0,False,True,True,True,True,True,True,1.0,False,False,2024-03-20,,,,,,
1710963900000.0,VAH_REJECTION_SHORT,False,763.5999999999913,False,False,,True,,True,True,1.0,,False,2024-03-20,False,True,False,,,
1710964200000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,1.0,False,False,2024-03-20,,,,,,
1710964200000.0,VAH_REJECTION_SHORT,False,810.1999999999971,False,True,,True,,True,True,1.0,,False,2024-03-20,False,True,False,,,
1710964500000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,1.0,False,False,2024-03-20,,,,,,
1710964500000.0,VAH_REJECTION_SHORT,False,842.5999999999913,False,True,,True,,True,True,1.0,,False,2024-03-20,False,True,False,,,
1710964800000.0,VAL_REJECTION_LONG,False,0.0,False,True,True,True,True,False,True,1.0,False,False,2024-03-20,,,,,,
1710964800000.0,VAH_REJECTION_SHORT,False,798.3999999999942,False,False,,True,,False,True,1.0,,False,2024-03-20,False,True,False,,,
1710965100000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,True,True,True,True,1.0,False,False,2024-03-20,,,,,,
1710965100000.0,VAH_REJECTION_SHORT,False,1339.800000000003,False,False,,True,,True,True,1.0,,False,2024-03-20,False,True,False,,,
1710965400000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,1.0,False,False,2024-03-20,,,,,,
1710965400000.0,VAH_REJECTION_SHORT,False,1306.800000000003,False,False,,True,,True,True,1.0,,False,2024-03-20,False,True,False,,,
1710965700000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,True,True,False,True,1.0,False,False,2024-03-20,,,,,,
1710965700000.0,VAH_REJECTION_SHORT,False,1291.699999999997,False,False,,True,,False,True,1.0,,False,2024-03-20,False,True,False,,,
1710966000000.0,VAL_REJECTION_LONG,False,0.0,False,True,True,True,True,True,True,1.0,False,False,2024-03-20,,,,,,
1710966000000.0,VAH_REJECTION_SHORT,False,1565.8999999999942,False,False,,True,,True,True,1.0,,False,2024-03-20,False,True,False,,,
1710966300000.0,VAL_REJECTION_LONG,False,0.0,False,True,True,True,True,True,True,1.0,False,False,2024-03-20,,,,,,
1710966300000.0,VAH_REJECTION_SHORT,False,1703.199999999997,False,False,,True,,True,True,1.0,,False,2024-03-20,False,True,False,,,
1710966600000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,True,True,True,True,1.0,False,False,2024-03-20,,,,,,
1710966600000.0,VAH_REJECTION_SHORT,False,2329.5999999999913,False,False,,True,,True,True,1.0,,False,2024-03-20,False,True,False,,,
1710966900000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,True,True,True,True,1.0,False,False,2024-03-20,,,,,,
1710966900000.0,VAH_REJECTION_SHORT,False,2630.199999999997,False,False,,True,,True,True,1.0,,False,2024-03-20,False,True,False,,,
1710967200000.0,VAL_REJECTION_LONG,False,0.0,False,True,True,True,True,True,True,1.0,False,False,2024-03-20,,,,,,
1710967200000.0,VAH_REJECTION_SHORT,False,2406.5,False,False,,True,,True,True,1.0,,False,2024-03-20,False,True,False,,,
1710967500000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,True,True,True,True,1.0,False,False,2024-03-20,,,,,,
1710967500000.0,VAH_REJECTION_SHORT,False,2330.199999999997,False,False,,True,,True,True,1.0,,False,2024-03-20,False,True,False,,,
1710967800000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,1.0,False,False,2024-03-20,,,,,,
1710967800000.0,VAH_REJECTION_SHORT,False,2135.5,False,False,,True,,True,True,1.0,,False,2024-03-20,False,True,False,,,
1710968100000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,1.0,False,False,2024-03-20,,,,,,
1710968100000.0,VAH_REJECTION_SHORT,False,2128.199999999997,False,True,,True,,True,True,1.0,,False,2024-03-20,False,True,False,,,
1710968400000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,1.0,False,False,2024-03-20,,,,,,
1710968400000.0,VAH_REJECTION_SHORT,False,2045.5999999999913,False,True,,True,,False,True,1.0,,False,2024-03-20,False,True,False,,,
1710968700000.0,VAL_REJECTION_LONG,False,0.0,False,True,True,True,True,False,True,1.0,False,False,2024-03-20,,,,,,
1710968700000.0,VAH_REJECTION_SHORT,False,1905.0,False,False,,False,,False,True,1.0,,False,2024-03-20,False,True,False,,,
1710969000000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,True,True,False,True,1.0,False,False,2024-03-20,,,,,,
1710969000000.0,VAH_REJECTION_SHORT,False,2157.899999999994,False,False,,False,,False,True,1.0,,False,2024-03-20,False,True,False,,,
1710969300000.0,VAL_REJECTION_LONG,False,0.0,False,True,True,True,True,False,True,1.0,False,False,2024-03-20,,,,,,
1710969300000.0,VAH_REJECTION_SHORT,False,2247.5,False,False,,False,,False,True,1.0,,False,2024-03-20,False,True,False,,,
1710969600000.0,VAL_REJECTION_LONG,False,0.0,False,True,True,True,True,False,True,1.0,False,False,2024-03-20,,,,,,
1710969600000.0,VAH_REJECTION_SHORT,False,2356.0,False,False,,False,,False,True,1.0,,False,2024-03-20,False,True,False,,,
1710969900000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,True,True,True,True,1.0,False,False,2024-03-20,,,,,,
1710969900000.0,VAH_REJECTION_SHORT,False,2720.199999999997,False,False,,True,,True,True,1.0,,False,2024-03-20,False,True,False,,,
1710970200000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,1.0,False,False,2024-03-20,,,,,,
1710970200000.0,VAH_REJECTION_SHORT,False,2698.300000000003,False,True,,True,,False,True,1.0,,False,2024-03-20,False,True,False,,,
1710970500000.0,VAL_REJECTION_LONG,False,0.0,False,True,True,True,True,False,True,1.0,False,False,2024-03-20,,,,,,
1710970500000.0,VAH_REJECTION_SHORT,False,2546.199999999997,False,False,,True,,False,True,1.0,,False,2024-03-20,False,True,False,,,
1710970800000.0,VAL_REJECTION_LONG,False,0.0,False,True,True,True,True,False,True,1.0,False,False,2024-03-20,,,,,,
1710970800000.0,VAH_REJECTION_SHORT,False,2491.399999999994,False,False,,True,,False,True,1.0,,False,2024-03-20,False,True,False,,,
1710971100000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,1.0,False,False,2024-03-20,,,,,,
1710971100000.0,VAH_REJECTION_SHORT,False,2690.199999999997,False,True,,True,,False,True,1.0,,False,2024-03-20,False,True,False,,,
1710971400000.0,VAL_REJECTION_LONG,False,0.0,False,True,True,True,True,False,True,1.0,False,False,2024-03-20,,,,,,
1710971400000.0,VAH_REJECTION_SHORT,False,2581.699999999997,False,False,,True,,False,True,1.0,,False,2024-03-20,False,True,False,,,
1710971700000.0,VAL_REJECTION_LONG,False,0.0,False,True,True,True,True,False,True,1.0,False,False,2024-03-20,,,,,,
1710971700000.0,VAH_REJECTION_SHORT,False,2598.399999999994,False,False,,False,,False,True,1.0,,False,2024-03-20,False,True,False,,,
1710972000000.0,VAL_REJECTION_LONG,False,0.0,False,True,True,True,True,True,True,1.0,False,False,2024-03-20,,,,,,
1710972000000.0,VAH_REJECTION_SHORT,False,2779.199999999997,False,False,,True,,True,True,1.0,,False,2024-03-20,False,True,False,,,
1710972300000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,True,True,True,True,1.0,False,False,2024-03-20,,,,,,
1710972300000.0,VAH_REJECTION_SHORT,False,2836.399999999994,False,False,,True,,True,True,1.0,,False,2024-03-20,False,True,False,,,
1710972600000.0,VAL_REJECTION_LONG,False,0.0,False,True,True,True,True,False,True,1.0,False,False,2024-03-20,,,,,,
1710972600000.0,VAH_REJECTION_SHORT,False,2822.0999999999913,False,False,,True,,False,True,1.0,,False,2024-03-20,False,True,False,,,
1710972900000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,1.0,False,False,2024-03-20,,,,,,
1710972900000.0,VAH_REJECTION_SHORT,False,2920.199999999997,False,True,,True,,True,True,1.0,,False,2024-03-20,False,True,False,,,
1710973200000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,1.0,False,False,2024-03-20,,,,,,
1710973200000.0,VAH_REJECTION_SHORT,False,2660.199999999997,False,False,,True,,False,True,1.0,,False,2024-03-20,False,True,False,,,
1710973500000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,1.0,False,False,2024-03-20,,,,,,
1710973500000.0,VAH_REJECTION_SHORT,False,2624.199999999997,False,True,,True,,False,True,1.0,,False,2024-03-20,False,True,False,,,
1710973800000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,1.0,False,False,2024-03-20,,,,,,
1710973800000.0,VAH_REJECTION_SHORT,False,2620.199999999997,False,True,,True,,False,True,1.0,,False,2024-03-20,False,True,False,,,
1710974100000.0,VAL_REJECTION_LONG,False,0.0,False,True,True,True,True,False,True,1.0,False,False,2024-03-20,,,,,,
1710974100000.0,VAH_REJECTION_SHORT,False,2520.199999999997,False,False,,True,,False,True,1.0,,False,2024-03-20,False,True,False,,,
1710974400000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,1.0,False,False,2024-03-20,,,,,,
1710974400000.0,VAH_REJECTION_SHORT,False,2598.5,False,True,,True,,False,True,1.0,,False,2024-03-20,False,True,False,,,
1710974700000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,1.0,False,False,2024-03-20,,,,,,
1710974700000.0,VAH_REJECTION_SHORT,False,2408.899999999994,False,False,,False,,True,True,1.0,,False,2024-03-20,False,True,False,,,
1710975000000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,1.0,False,False,2024-03-20,,,,,,
1710975000000.0,VAH_REJECTION_SHORT,False,2373.800000000003,False,True,,False,,True,True,1.0,,False,2024-03-20,False,True,False,,,
1710975300000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,True,True,False,True,1.0,False,False,2024-03-20,,,,,,
1710975300000.0,VAH_REJECTION_SHORT,False,2567.300000000003,False,False,,False,,False,True,1.0,,False,2024-03-20,False,True,False,,,
1710975600000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,True,True,True,True,1.0,False,False,2024-03-20,,,,,,
1710975600000.0,VAH_REJECTION_SHORT,False,2534.300000000003,False,False,,False,,True,True,1.0,,False,2024-03-20,False,True,False,,,
1710975900000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,True,True,False,True,1.0,False,False,2024-03-20,,,,,,
1710975900000.0,VAH_REJECTION_SHORT,False,2606.5,False,False,,False,,False,True,1.0,,False,2024-03-20,False,True,False,,,
1710976200000.0,VAL_REJECTION_LONG,False,0.0,False,True,True,True,True,True,True,1.0,False,False,2024-03-20,,,,,,
1710976200000.0,VAH_REJECTION_SHORT,False,2720.399999999994,False,False,,False,,True,True,1.0,,False,2024-03-20,False,True,False,,,
1710976500000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,1.0,False,False,2024-03-20,,,,,,
1710976500000.0,VAH_REJECTION_SHORT,False,2789.0,False,True,,True,,True,True,1.0,,False,2024-03-20,False,True,False,,,
1710976800000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,1.0,False,False,2024-03-20,,,,,,
1710976800000.0,VAH_REJECTION_SHORT,False,2696.300000000003,False,False,,True,,False,True,1.0,,False,2024-03-20,False,True,False,,,
1710977100000.0,VAL_REJECTION_LONG,False,0.0,False,True,True,True,True,False,True,1.0,False,False,2024-03-20,,,,,,
1710977100000.0,VAH_REJECTION_SHORT,False,2743.699999999997,False,False,,True,,False,True,1.0,,False,2024-03-20,False,True,False,,,
1710977400000.0,VAL_REJECTION_LONG,False,0.0,False,True,True,True,True,False,True,1.0,False,False,2024-03-20,,,,,,
1710977400000.0,VAH_REJECTION_SHORT,False,2767.800000000003,False,False,,True,,False,True,1.0,,False,2024-03-20,False,True,False,,,
1710977700000.0,VAL_REJECTION_LONG,False,0.0,False,True,True,True,True,False,True,1.0,False,False,2024-03-20,,,,,,
1710977700000.0,VAH_REJECTION_SHORT,False,2760.199999999997,False,False,,True,,False,True,1.0,,False,2024-03-20,False,True,False,,,
1710978000000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,1.0,False,False,2024-03-20,,,,,,
1710978000000.0,VAH_REJECTION_SHORT,False,2880.199999999997,False,True,,True,,True,True,1.0,,False,2024-03-20,False,True,False,,,
1710978300000.0,VAL_REJECTION_LONG,False,0.0,False,True,True,True,True,False,True,1.0,False,False,2024-03-20,,,,,,
1710978300000.0,VAH_REJECTION_SHORT,False,2665.399999999994,False,False,,True,,False,True,1.0,,False,2024-03-20,False,True,False,,,
1710978600000.0,VAL_REJECTION_LONG,False,0.0,False,True,True,True,True,False,True,1.0,False,False,2024-03-20,,,,,,
1710978600000.0,VAH_REJECTION_SHORT,False,2769.800000000003,False,False,,True,,False,True,1.0,,False,2024-03-20,False,True,False,,,
1710978900000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,1.0,False,False,2024-03-20,,,,,,
1710978900000.0,VAH_REJECTION_SHORT,False,2780.199999999997,False,True,,True,,False,True,1.0,,False,2024-03-20,False,True,False,,,
1710979200000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,1.0,False,False,2024-03-21,,,,,,
1710979200000.0,VAH_REJECTION_SHORT,False,3224.4999999999927,False,True,,True,,True,True,1.0,,False,2024-03-21,False,True,False,,,
1710979500000.0,VAL_REJECTION_LONG,False,0.0,False,True,True,True,True,True,True,1.0,False,False,2024-03-21,,,,,,
1710979500000.0,VAH_REJECTION_SHORT,False,3252.2999999999956,False,False,,True,,True,True,1.0,,False,2024-03-21,False,True,False,,,
1710979800000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,1.0,False,False,2024-03-21,,,,,,
1710979800000.0,VAH_REJECTION_SHORT,False,3260.7999999999956,False,False,,False,,False,True,1.0,,False,2024-03-21,False,True,False,,,
1710980100000.0,VAL_REJECTION_LONG,False,0.0,False,True,True,True,True,False,True,1.0,False,False,2024-03-21,,,,,,
1710980100000.0,VAH_REJECTION_SHORT,False,3205.5999999999985,False,False,,False,,False,True,1.0,,False,2024-03-21,False,True,False,,,
1710980400000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,1.0,False,False,2024-03-21,,,,,,
1710980400000.0,VAH_REJECTION_SHORT,False,3273.5999999999985,False,True,,False,,False,True,1.0,,False,2024-03-21,False,True,False,,,
1710980700000.0,VAL_REJECTION_LONG,False,0.0,False,True,True,True,True,True,True,1.0,False,False,2024-03-21,,,,,,
1710980700000.0,VAH_REJECTION_SHORT,False,3050.5999999999985,False,False,,False,,True,True,1.0,,False,2024-03-21,False,True,False,,,
1710981000000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,1.0,False,False,2024-03-21,,,,,,
1710981000000.0,VAH_REJECTION_SHORT,False,3141.7999999999956,False,True,,False,,True,True,1.0,,False,2024-03-21,False,True,False,,,
1710981300000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,True,True,True,True,1.0,False,False,2024-03-21,,,,,,
1710981300000.0,VAH_REJECTION_SHORT,False,3171.9000000000015,False,False,,False,,True,True,1.0,,False,2024-03-21,False,True,False,,,
1710981600000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,True,True,True,True,1.0,False,False,2024-03-21,,,,,,
1710981600000.0,VAH_REJECTION_SHORT,False,3599.4999999999927,False,False,,True,,True,True,1.0,,False,2024-03-21,False,True,False,,,
1710981900000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,1.0,False,False,2024-03-21,,,,,,
1710981900000.0,VAH_REJECTION_SHORT,False,3426.7000000000044,False,False,,True,,True,True,1.0,,False,2024-03-21,False,True,False,,,
1710982200000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,1.0,False,False,2024-03-21,,,,,,
1710982200000.0,VAH_REJECTION_SHORT,False,3295.5999999999985,False,False,,True,,True,True,1.0,,False,2024-03-21,False,True,False,,,
1710982500000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,1.0,False,False,2024-03-21,,,,,,
1710982500000.0,VAH_REJECTION_SHORT,False,3126.7999999999956,False,True,,True,,True,True,1.0,,False,2024-03-21,False,True,False,,,
1710982800000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,1.0,False,False,2024-03-21,,,,,,
1710982800000.0,VAH_REJECTION_SHORT,False,3309.2999999999956,False,False,,True,,False,True,1.0,,False,2024-03-21,False,True,False,,,
1710983100000.0,VAL_REJECTION_LONG,False,0.0,False,True,True,True,True,False,True,1.0,False,False,2024-03-21,,,,,,
1710983100000.0,VAH_REJECTION_SHORT,False,3235.4000000000015,False,False,,True,,False,True,1.0,,False,2024-03-21,False,True,False,,,
1710983400000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,1.0,False,False,2024-03-21,,,,,,
1710983400000.0,VAH_REJECTION_SHORT,False,3269.0999999999985,False,False,,False,,False,True,1.0,,False,2024-03-21,False,True,False,,,
1710983700000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,1.0,False,False,2024-03-21,,,,,,
1710983700000.0,VAH_REJECTION_SHORT,False,3290.5999999999985,False,True,,False,,False,True,1.0,,False,2024-03-21,False,True,False,,,
1710984000000.0,VAL_REJECTION_LONG,False,0.0,False,True,True,True,True,False,True,1.0,False,False,2024-03-21,,,,,,
1710984000000.0,VAH_REJECTION_SHORT,False,3289.7999999999956,False,False,,False,,False,True,1.0,,False,2024-03-21,False,True,False,,,
1710984300000.0,VAL_REJECTION_LONG,False,0.0,False,True,True,True,True,False,True,1.0,False,False,2024-03-21,,,,,,
1710984300000.0,VAH_REJECTION_SHORT,False,3305.5999999999985,False,False,,False,,False,True,1.0,,False,2024-03-21,False,True,False,,,
1710984600000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,1.0,False,False,2024-03-21,,,,,,
1710984600000.0,VAH_REJECTION_SHORT,False,3294.4000000000015,False,False,,False,,False,True,1.0,,False,2024-03-21,False,True,False,,,
1710984900000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,1.0,False,False,2024-03-21,,,,,,
1710984900000.0,VAH_REJECTION_SHORT,False,3184.7999999999956,False,False,,False,,False,True,1.0,,False,2024-03-21,False,True,False,,,
1710985200000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,1.0,False,False,2024-03-21,,,,,,
1710985200000.0,VAH_REJECTION_SHORT,False,3102.4000000000015,False,False,,False,,False,True,1.0,,False,2024-03-21,False,True,False,,,
1710985500000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,True,True,False,True,1.0,False,False,2024-03-21,,,,,,
1710985500000.0,VAH_REJECTION_SHORT,False,3208.2999999999956,False,False,,False,,False,True,1.0,,False,2024-03-21,False,True,False,,,
1710985800000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,1.0,False,False,2024-03-21,,,,,,
1710985800000.0,VAH_REJECTION_SHORT,False,3132.5999999999985,False,False,,False,,False,True,1.0,,False,2024-03-21,False,True,False,,,
1710986100000.0,VAL_REJECTION_LONG,False,0.0,False,True,True,True,True,False,True,1.0,False,False,2024-03-21,,,,,,
1710986100000.0,VAH_REJECTION_SHORT,False,3178.2000000000044,False,False,,False,,False,True,1.0,,False,2024-03-21,False,True,False,,,
1710986400000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,True,True,False,True,1.0,False,False,2024-03-21,,,,,,
1710986400000.0,VAH_REJECTION_SHORT,False,3270.2999999999956,False,False,,False,,False,True,1.0,,False,2024-03-21,False,True,False,,,
1710986700000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,1.0,False,False,2024-03-21,,,,,,
1710986700000.0,VAH_REJECTION_SHORT,False,3239.4000000000015,False,False,,False,,True,True,1.0,,False,2024-03-21,False,True,False,,,
1710987000000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,1.0,False,False,2024-03-21,,,,,,
1710987000000.0,VAH_REJECTION_SHORT,False,3096.2999999999956,False,True,,False,,True,True,1.0,,False,2024-03-21,False,True,False,,,
1710987300000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,True,True,True,True,1.0,False,False,2024-03-21,,,,,,
1710987300000.0,VAH_REJECTION_SHORT,False,3255.5999999999985,False,False,,False,,True,True,1.0,,False,2024-03-21,False,True,False,,,
1710987600000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,1.0,False,False,2024-03-21,,,,,,
1710987600000.0,VAH_REJECTION_SHORT,False,3287.0999999999985,False,True,,False,,True,True,1.0,,False,2024-03-21,False,True,False,,,
1710987900000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,1.0,False,False,2024-03-21,,,,,,
1710987900000.0,VAH_REJECTION_SHORT,False,3162.0999999999985,False,False,,False,,False,True,1.0,,False,2024-03-21,False,True,False,,,
1710988200000.0,VAL_REJECTION_LONG,False,0.0,False,True,True,True,True,True,True,1.0,False,False,2024-03-21,,,,,,
1710988200000.0,VAH_REJECTION_SHORT,False,3248.5999999999985,False,False,,True,,True,True,1.0,,False,2024-03-21,False,True,False,,,
1710988500000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,True,True,True,True,1.0,False,False,2024-03-21,,,,,,
1710988500000.0,VAH_REJECTION_SHORT,False,3257.2000000000044,False,False,,True,,True,True,1.0,,False,2024-03-21,False,True,False,,,
1710988800000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,1.0,False,False,2024-03-21,,,,,,
1710988800000.0,VAH_REJECTION_SHORT,False,3190.2000000000044,False,True,,True,,False,True,1.0,,False,2024-03-21,False,True,False,,,
1710989100000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,1.0,False,False,2024-03-21,,,,,,
1710989100000.0,VAH_REJECTION_SHORT,False,3135.9999999999927,False,True,,True,,False,True,1.0,,False,2024-03-21,False,True,False,,,
1710989400000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,1.0,False,False,2024-03-21,,,,,,
1710989400000.0,VAH_REJECTION_SHORT,False,3083.0999999999985,False,False,,False,,True,True,1.0,,False,2024-03-21,False,True,False,,,
1710989700000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,1.0,False,False,2024-03-21,,,,,,
1710989700000.0,VAH_REJECTION_SHORT,False,2990.5999999999985,False,False,,False,,True,True,1.0,,False,2024-03-21,False,True,False,,,
1710990000000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,True,True,False,True,1.0,False,False,2024-03-21,,,,,,
1710990000000.0,VAH_REJECTION_SHORT,False,3041.5999999999985,False,False,,False,,False,True,1.0,,False,2024-03-21,False,True,False,,,
1710990300000.0,VAL_REJECTION_LONG,False,0.0,False,True,True,True,True,False,True,1.0,False,False,2024-03-21,,,,,,
1710990300000.0,VAH_REJECTION_SHORT,False,3103.4999999999927,False,False,,False,,False,True,1.0,,False,2024-03-21,False,True,False,,,
1710990600000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,1.0,False,False,2024-03-21,,,,,,
