ts,setup,bounded_probe,probe_depth,reclaim,shape,no_lower_acceptance,aggression_failure,buyer_response,participation,spread_ok,delta_pct_rank,l1_bid_support,qualified,day,no_higher_acceptance,seller_response,l1_ask_support
1710956700000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,False,False,True,0.35,False,False,2024-03-20,,,
1710956700000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,False,True,0.35,,False,2024-03-20,True,True,False
1710957000000,VAL_REJECTION_LONG,False,0.0,True,True,True,False,True,False,True,0.8,False,False,2024-03-20,,,
1710957000000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,False,True,0.8,,False,2024-03-20,True,False,False
1710957300000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,True,False,True,1.0,False,False,2024-03-20,,,
1710957300000,VAH_REJECTION_SHORT,False,0.0,True,True,,True,,False,True,1.0,,False,2024-03-20,True,False,False
1710957600000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,True,True,True,0.9666666666666667,False,False,2024-03-20,,,
1710957600000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,True,True,0.9666666666666667,,False,2024-03-20,True,False,False
1710957900000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,True,True,True,0.5666666666666667,False,False,2024-03-20,,,
1710957900000,VAH_REJECTION_SHORT,False,0.0,True,True,,False,,True,True,0.5666666666666667,,False,2024-03-20,True,False,False
1710958200000,VAL_REJECTION_LONG,False,0.0,True,True,True,False,True,False,True,0.4166666666666667,False,False,2024-03-20,,,
1710958200000,VAH_REJECTION_SHORT,False,0.0,True,False,,True,,False,True,0.4166666666666667,,False,2024-03-20,True,False,False
1710958500000,VAL_REJECTION_LONG,False,0.0,True,False,True,True,False,True,True,0.03333333333333333,False,False,2024-03-20,,,
1710958500000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,True,True,0.03333333333333333,,False,2024-03-20,True,True,False
1710958800000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,True,False,True,0.7833333333333333,False,False,2024-03-20,,,
1710958800000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,False,True,0.7833333333333333,,False,2024-03-20,True,True,False
1710959100000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,True,False,True,0.9833333333333333,False,False,2024-03-20,,,
1710959100000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,False,True,0.9833333333333333,,False,2024-03-20,True,True,False
1710959400000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,True,True,True,0.1,False,False,2024-03-20,,,
1710959400000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,True,True,0.1,,False,2024-03-20,True,True,False
1710959700000,VAL_REJECTION_LONG,False,0.0,True,True,True,False,True,False,True,0.75,False,False,2024-03-20,,,
1710959700000,VAH_REJECTION_SHORT,False,0.0,True,False,,True,,False,True,0.75,,False,2024-03-20,True,False,False
1710960000000,VAL_REJECTION_LONG,False,0.0,True,True,True,False,False,False,True,0.6,False,False,2024-03-20,,,
1710960000000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,False,True,0.6,,False,2024-03-20,True,True,False
1710960300000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,True,True,True,0.95,False,False,2024-03-20,,,
1710960300000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,True,True,0.95,,False,2024-03-20,True,False,False
1710960600000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,1.0,False,False,2024-03-20,,,
1710960600000,VAH_REJECTION_SHORT,True,217.5,False,False,,False,,True,True,1.0,,False,2024-03-20,True,False,False
1710960900000,VAL_REJECTION_LONG,False,0.0,False,True,True,False,True,True,True,0.4166666666666667,False,False,2024-03-20,,,
1710960900000,VAH_REJECTION_SHORT,True,325.59999999999127,False,False,,False,,True,True,0.4166666666666667,,False,2024-03-20,True,False,False
1710961200000,VAL_REJECTION_LONG,False,0.0,False,True,True,False,True,True,True,0.26666666666666666,False,False,2024-03-20,,,
1710961200000,VAH_REJECTION_SHORT,True,304.1999999999971,False,False,,False,,True,True,0.26666666666666666,,False,2024-03-20,False,True,False
1710961500000,VAL_REJECTION_LONG,False,0.0,False,True,True,False,True,True,True,0.65,False,False,2024-03-20,,,
1710961500000,VAH_REJECTION_SHORT,True,334.09999999999127,False,False,,False,,True,True,0.65,,False,2024-03-20,False,True,False
1710961800000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,0.75,False,False,2024-03-20,,,
1710961800000,VAH_REJECTION_SHORT,False,580.1999999999971,False,False,,False,,True,True,0.75,,False,2024-03-20,False,False,False
1710962100000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,False,True,True,0.08333333333333333,False,False,2024-03-20,,,
1710962100000,VAH_REJECTION_SHORT,False,526.1999999999971,False,True,,False,,True,True,0.08333333333333333,,False,2024-03-20,False,True,False
1710962400000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,False,False,True,0.5833333333333334,False,False,2024-03-20,,,
1710962400000,VAH_REJECTION_SHORT,True,267.29999999999563,False,True,,False,,False,True,0.5833333333333334,,False,2024-03-20,False,True,False
1710962700000,VAL_REJECTION_LONG,False,0.0,False,True,True,False,True,False,True,0.95,False,False,2024-03-20,,,
1710962700000,VAH_REJECTION_SHORT,True,349.8000000000029,False,False,,False,,False,True,0.95,,False,2024-03-20,False,True,False
1710963000000,VAL_REJECTION_LONG,False,0.0,False,True,True,False,True,False,True,0.45,False,False,2024-03-20,,,
1710963000000,VAH_REJECTION_SHORT,True,417.1999999999971,False,False,,False,,False,True,0.45,,False,2024-03-20,False,False,False
1710963300000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,0.31666666666666665,False,False,2024-03-20,,,
1710963300000,VAH_REJECTION_SHORT,True,496.1999999999971,False,True,,False,,False,True,0.31666666666666665,,False,2024-03-20,False,True,False
1710963600000,VAL_REJECTION_LONG,False,0.0,False,True,True,False,False,False,True,0.26666666666666666,False,False,2024-03-20,,,
1710963600000,VAH_REJECTION_SHORT,False,578.5,False,False,,False,,False,True,0.26666666666666666,,False,2024-03-20,False,True,False
1710963900000,VAL_REJECTION_LONG,False,0.0,False,True,True,False,True,True,True,0.9166666666666666,False,False,2024-03-20,,,
1710963900000,VAH_REJECTION_SHORT,False,763.5999999999913,False,False,,True,,True,True,0.9166666666666666,,False,2024-03-20,False,False,False
1710964200000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,0.6666666666666666,False,False,2024-03-20,,,
1710964200000,VAH_REJECTION_SHORT,False,810.1999999999971,False,True,,False,,True,True,0.6666666666666666,,False,2024-03-20,False,False,False
1710964500000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,0.15,False,False,2024-03-20,,,
1710964500000,VAH_REJECTION_SHORT,False,842.5999999999913,False,True,,False,,True,True,0.15,,False,2024-03-20,False,True,False
1710964800000,VAL_REJECTION_LONG,False,0.0,False,True,True,False,True,False,True,0.75,False,False,2024-03-20,,,
1710964800000,VAH_REJECTION_SHORT,False,798.3999999999942,False,False,,False,,False,True,0.75,,False,2024-03-20,False,False,False
1710965100000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,0.9166666666666666,False,False,2024-03-20,,,
1710965100000,VAH_REJECTION_SHORT,False,1339.800000000003,False,False,,False,,True,True,0.9166666666666666,,False,2024-03-20,False,False,False
1710965400000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,0.016666666666666666,False,False,2024-03-20,,,
1710965400000,VAH_REJECTION_SHORT,False,1306.800000000003,False,False,,False,,True,True,0.016666666666666666,,False,2024-03-20,False,True,False
1710965700000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,0.9333333333333333,False,False,2024-03-20,,,
1710965700000,VAH_REJECTION_SHORT,False,1291.699999999997,False,False,,False,,False,True,0.9333333333333333,,False,2024-03-20,False,False,False
1710966000000,VAL_REJECTION_LONG,False,0.0,False,True,True,False,True,True,True,1.0,False,False,2024-03-20,,,
1710966000000,VAH_REJECTION_SHORT,False,1565.8999999999942,False,False,,False,,True,True,1.0,,False,2024-03-20,False,False,False
1710966300000,VAL_REJECTION_LONG,False,0.0,False,True,True,False,True,True,True,0.5333333333333333,False,False,2024-03-20,,,
1710966300000,VAH_REJECTION_SHORT,False,1703.199999999997,False,False,,False,,True,True,0.5333333333333333,,False,2024-03-20,False,False,False
1710966600000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,0.7833333333333333,False,False,2024-03-20,,,
1710966600000,VAH_REJECTION_SHORT,False,2329.5999999999913,False,False,,False,,True,True,0.7833333333333333,,False,2024-03-20,False,False,False
1710966900000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,0.6333333333333333,False,False,2024-03-20,,,
1710966900000,VAH_REJECTION_SHORT,False,2630.199999999997,False,False,,False,,True,True,0.6333333333333333,,False,2024-03-20,False,False,False
1710967200000,VAL_REJECTION_LONG,False,0.0,False,True,True,False,True,True,True,0.48333333333333334,False,False,2024-03-20,,,
1710967200000,VAH_REJECTION_SHORT,False,2406.5,False,False,,False,,True,True,0.48333333333333334,,False,2024-03-20,False,False,False
1710967500000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,0.25,False,False,2024-03-20,,,
1710967500000,VAH_REJECTION_SHORT,False,2330.199999999997,False,False,,False,,True,True,0.25,,False,2024-03-20,False,True,False
1710967800000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,False,True,True,0.05,False,False,2024-03-20,,,
1710967800000,VAH_REJECTION_SHORT,False,2135.5,False,False,,False,,True,True,0.05,,False,2024-03-20,False,True,False
1710968100000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,0.85,False,False,2024-03-20,,,
1710968100000,VAH_REJECTION_SHORT,False,2128.199999999997,False,True,,True,,True,True,0.85,,False,2024-03-20,False,True,False
1710968400000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,False,False,True,0.26666666666666666,False,False,2024-03-20,,,
1710968400000,VAH_REJECTION_SHORT,False,2045.5999999999913,False,True,,False,,False,True,0.26666666666666666,,False,2024-03-20,False,True,False
1710968700000,VAL_REJECTION_LONG,False,0.0,False,True,True,False,True,False,True,0.16666666666666666,False,False,2024-03-20,,,
1710968700000,VAH_REJECTION_SHORT,False,1905.0,False,False,,False,,False,True,0.16666666666666666,,False,2024-03-20,False,True,False
1710969000000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,0.9666666666666667,False,False,2024-03-20,,,
1710969000000,VAH_REJECTION_SHORT,False,2157.899999999994,False,False,,False,,False,True,0.9666666666666667,,False,2024-03-20,False,False,False
1710969300000,VAL_REJECTION_LONG,False,0.0,False,True,True,False,True,False,True,0.7333333333333333,False,False,2024-03-20,,,
1710969300000,VAH_REJECTION_SHORT,False,2247.5,False,False,,False,,False,True,0.7333333333333333,,False,2024-03-20,False,False,False
1710969600000,VAL_REJECTION_LONG,False,0.0,False,True,True,False,True,False,True,0.6,False,False,2024-03-20,,,
1710969600000,VAH_REJECTION_SHORT,False,2356.0,False,False,,False,,False,True,0.6,,False,2024-03-20,False,False,False
1710969900000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,0.7,False,False,2024-03-20,,,
1710969900000,VAH_REJECTION_SHORT,False,2720.199999999997,False,False,,False,,True,True,0.7,,False,2024-03-20,False,False,False
1710970200000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,0.2,False,False,2024-03-20,,,
1710970200000,VAH_REJECTION_SHORT,False,2698.300000000003,False,True,,False,,False,True,0.2,,False,2024-03-20,False,True,False
1710970500000,VAL_REJECTION_LONG,False,0.0,False,True,True,False,True,False,True,0.18333333333333332,False,False,2024-03-20,,,
1710970500000,VAH_REJECTION_SHORT,False,2546.199999999997,False,False,,False,,False,True,0.18333333333333332,,False,2024-03-20,False,True,False
1710970800000,VAL_REJECTION_LONG,False,0.0,False,True,True,True,False,False,True,0.08333333333333333,False,False,2024-03-20,,,
1710970800000,VAH_REJECTION_SHORT,False,2491.399999999994,False,False,,False,,False,True,0.08333333333333333,,False,2024-03-20,False,True,False
1710971100000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,False,False,True,0.21666666666666667,False,False,2024-03-20,,,
1710971100000,VAH_REJECTION_SHORT,False,2690.199999999997,False,True,,False,,False,True,0.21666666666666667,,False,2024-03-20,False,True,False
1710971400000,VAL_REJECTION_LONG,False,0.0,False,True,True,True,False,False,True,0.08333333333333333,False,False,2024-03-20,,,
1710971400000,VAH_REJECTION_SHORT,False,2581.699999999997,False,False,,False,,False,True,0.08333333333333333,,False,2024-03-20,False,True,False
1710971700000,VAL_REJECTION_LONG,False,0.0,False,True,True,True,False,False,True,0.06666666666666667,False,False,2024-03-20,,,
1710971700000,VAH_REJECTION_SHORT,False,2598.399999999994,False,False,,False,,False,True,0.06666666666666667,,False,2024-03-20,False,True,False
1710972000000,VAL_REJECTION_LONG,False,0.0,False,True,True,False,False,True,True,0.5166666666666667,False,False,2024-03-20,,,
1710972000000,VAH_REJECTION_SHORT,False,2779.199999999997,False,False,,True,,True,True,0.5166666666666667,,False,2024-03-20,False,True,False
1710972300000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,False,True,True,0.43333333333333335,False,False,2024-03-20,,,
1710972300000,VAH_REJECTION_SHORT,False,2836.399999999994,False,False,,True,,True,True,0.43333333333333335,,False,2024-03-20,False,True,False
1710972600000,VAL_REJECTION_LONG,False,0.0,False,True,True,False,False,False,True,0.18333333333333332,False,False,2024-03-20,,,
1710972600000,VAH_REJECTION_SHORT,False,2822.0999999999913,False,False,,True,,False,True,0.18333333333333332,,False,2024-03-20,False,True,False
1710972900000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,0.6666666666666666,False,False,2024-03-20,,,
1710972900000,VAH_REJECTION_SHORT,False,2920.199999999997,False,True,,True,,True,True,0.6666666666666666,,False,2024-03-20,False,False,False
1710973200000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,False,False,True,0.25,False,False,2024-03-20,,,
1710973200000,VAH_REJECTION_SHORT,False,2660.199999999997,False,False,,True,,False,True,0.25,,False,2024-03-20,False,True,False
1710973500000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,0.5333333333333333,False,False,2024-03-20,,,
1710973500000,VAH_REJECTION_SHORT,False,2624.199999999997,False,True,,True,,False,True,0.5333333333333333,,False,2024-03-20,False,False,False
1710973800000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,False,False,True,0.55,False,False,2024-03-20,,,
1710973800000,VAH_REJECTION_SHORT,False,2620.199999999997,False,True,,True,,False,True,0.55,,False,2024-03-20,False,True,False
1710974100000,VAL_REJECTION_LONG,False,0.0,False,True,True,False,True,False,True,0.5833333333333334,False,False,2024-03-20,,,
1710974100000,VAH_REJECTION_SHORT,False,2520.199999999997,False,False,,True,,False,True,0.5833333333333334,,False,2024-03-20,False,False,False
1710974400000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,False,False,True,0.15,False,False,2024-03-20,,,
1710974400000,VAH_REJECTION_SHORT,False,2598.5,False,True,,True,,False,True,0.15,,False,2024-03-20,False,True,False
1710974700000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,False,True,True,0.13333333333333333,False,False,2024-03-20,,,
1710974700000,VAH_REJECTION_SHORT,False,2408.899999999994,False,False,,False,,True,True,0.13333333333333333,,False,2024-03-20,False,True,False
1710975000000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,False,True,True,0.1,False,False,2024-03-20,,,
1710975000000,VAH_REJECTION_SHORT,False,2373.800000000003,False,True,,False,,True,True,0.1,,False,2024-03-20,False,True,False
1710975300000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,0.7666666666666667,False,False,2024-03-20,,,
1710975300000,VAH_REJECTION_SHORT,False,2567.300000000003,False,False,,False,,False,True,0.7666666666666667,,False,2024-03-20,False,True,False
1710975600000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,False,True,True,0.2833333333333333,False,False,2024-03-20,,,
1710975600000,VAH_REJECTION_SHORT,False,2534.300000000003,False,False,,False,,True,True,0.2833333333333333,,False,2024-03-20,False,True,False
1710975900000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,0.7833333333333333,False,False,2024-03-20,,,
1710975900000,VAH_REJECTION_SHORT,False,2606.5,False,False,,False,,False,True,0.7833333333333333,,False,2024-03-20,False,False,False
1710976200000,VAL_REJECTION_LONG,False,0.0,False,True,True,False,True,True,True,0.6666666666666666,False,False,2024-03-20,,,
1710976200000,VAH_REJECTION_SHORT,False,2720.399999999994,False,False,,False,,True,True,0.6666666666666666,,False,2024-03-20,False,False,False
1710976500000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,0.5166666666666667,False,False,2024-03-20,,,
1710976500000,VAH_REJECTION_SHORT,False,2789.0,False,True,,True,,True,True,0.5166666666666667,,False,2024-03-20,False,False,False
1710976800000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,False,False,True,0.08333333333333333,False,False,2024-03-20,,,
1710976800000,VAH_REJECTION_SHORT,False,2696.300000000003,False,False,,True,,False,True,0.08333333333333333,,False,2024-03-20,False,True,False
1710977100000,VAL_REJECTION_LONG,False,0.0,False,True,True,True,False,False,True,0.18333333333333332,False,False,2024-03-20,,,
1710977100000,VAH_REJECTION_SHORT,False,2743.699999999997,False,False,,True,,False,True,0.18333333333333332,,False,2024-03-20,False,True,False
1710977400000,VAL_REJECTION_LONG,False,0.0,False,True,True,False,False,False,True,0.4166666666666667,False,False,2024-03-20,,,
1710977400000,VAH_REJECTION_SHORT,False,2767.800000000003,False,False,,True,,False,True,0.4166666666666667,,False,2024-03-20,False,True,False
1710977700000,VAL_REJECTION_LONG,False,0.0,False,True,True,False,False,False,True,0.6333333333333333,False,False,2024-03-20,,,
1710977700000,VAH_REJECTION_SHORT,False,2760.199999999997,False,False,,True,,False,True,0.6333333333333333,,False,2024-03-20,False,True,False
1710978000000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,False,True,True,0.43333333333333335,False,False,2024-03-20,,,
1710978000000,VAH_REJECTION_SHORT,False,2880.199999999997,False,True,,False,,True,True,0.43333333333333335,,False,2024-03-20,False,True,False
1710978300000,VAL_REJECTION_LONG,False,0.0,False,True,True,False,False,False,True,0.48333333333333334,False,False,2024-03-20,,,
1710978300000,VAH_REJECTION_SHORT,False,2665.399999999994,False,False,,True,,False,True,0.48333333333333334,,False,2024-03-20,False,True,False
1710978600000,VAL_REJECTION_LONG,False,0.0,False,True,True,False,True,False,True,0.8666666666666667,False,False,2024-03-20,,,
1710978600000,VAH_REJECTION_SHORT,False,2769.800000000003,False,False,,True,,False,True,0.8666666666666667,,False,2024-03-20,False,False,False
1710978900000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,0.13333333333333333,False,False,2024-03-20,,,
1710978900000,VAH_REJECTION_SHORT,False,2780.199999999997,False,True,,True,,False,True,0.13333333333333333,,False,2024-03-20,False,True,False
1710979200000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,False,True,True,0.10810810810810811,False,False,2024-03-21,,,
1710979200000,VAH_REJECTION_SHORT,False,3224.4999999999927,False,True,,True,,True,True,0.10810810810810811,,False,2024-03-21,False,True,False
1710979500000,VAL_REJECTION_LONG,False,0.0,False,True,True,False,True,True,True,0.9473684210526315,False,False,2024-03-21,,,
1710979500000,VAH_REJECTION_SHORT,False,3252.2999999999956,False,False,,True,,True,True,0.9473684210526315,,False,2024-03-21,False,True,False
1710979800000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,False,False,True,0.02564102564102564,False,False,2024-03-21,,,
1710979800000,VAH_REJECTION_SHORT,False,3260.7999999999956,False,False,,False,,False,True,0.02564102564102564,,False,2024-03-21,False,True,False
1710980100000,VAL_REJECTION_LONG,False,0.0,False,True,True,False,False,False,True,0.475,False,False,2024-03-21,,,
1710980100000,VAH_REJECTION_SHORT,False,3205.5999999999985,False,False,,False,,False,True,0.475,,False,2024-03-21,False,True,False
1710980400000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,False,False,True,0.0975609756097561,False,False,2024-03-21,,,
1710980400000,VAH_REJECTION_SHORT,False,3273.5999999999985,False,True,,False,,False,True,0.0975609756097561,,False,2024-03-21,False,True,False
1710980700000,VAL_REJECTION_LONG,False,0.0,False,True,True,False,True,True,True,0.9761904761904762,False,False,2024-03-21,,,
1710980700000,VAH_REJECTION_SHORT,False,3050.5999999999985,False,False,,False,,True,True,0.9761904761904762,,False,2024-03-21,False,False,False
1710981000000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,False,True,True,0.09302325581395349,False,False,2024-03-21,,,
1710981000000,VAH_REJECTION_SHORT,False,3141.7999999999956,False,True,,False,,True,True,0.09302325581395349,,False,2024-03-21,False,True,False
1710981300000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,0.9772727272727273,False,False,2024-03-21,,,
1710981300000,VAH_REJECTION_SHORT,False,3171.9000000000015,False,False,,False,,True,True,0.9772727272727273,,False,2024-03-21,False,False,False
1710981600000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,0.9555555555555556,False,False,2024-03-21,,,
1710981600000,VAH_REJECTION_SHORT,False,3599.4999999999927,False,False,,False,,True,True,0.9555555555555556,,False,2024-03-21,False,False,False
1710981900000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,0.6086956521739131,False,False,2024-03-21,,,
1710981900000,VAH_REJECTION_SHORT,False,3426.7000000000044,False,False,,False,,True,True,0.6086956521739131,,False,2024-03-21,False,False,False
1710982200000,VAL_REJECTION_LONG,False,0.0,False,False,True,True,True,True,True,0.0425531914893617,False,False,2024-03-21,,,
1710982200000,VAH_REJECTION_SHORT,False,3295.5999999999985,False,False,,False,,True,True,0.0425531914893617,,False,2024-03-21,False,True,False
1710982500000,VAL_REJECTION_LONG,False,0.0,False,False,True,True,False,True,True,0.625,False,False,2024-03-21,,,
1710982500000,VAH_REJECTION_SHORT,False,3126.7999999999956,False,True,,False,,True,True,0.625,,False,2024-03-21,False,True,False
1710982800000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,0.8163265306122449,False,False,2024-03-21,,,
1710982800000,VAH_REJECTION_SHORT,False,3309.2999999999956,False,False,,True,,False,True,0.8163265306122449,,False,2024-03-21,False,True,False
1710983100000,VAL_REJECTION_LONG,False,0.0,False,True,True,False,True,False,True,0.44,False,False,2024-03-21,,,
1710983100000,VAH_REJECTION_SHORT,False,3235.4000000000015,False,False,,False,,False,True,0.44,,False,2024-03-21,False,False,False
1710983400000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,False,False,True,0.2549019607843137,False,False,2024-03-21,,,
1710983400000,VAH_REJECTION_SHORT,False,3269.0999999999985,False,False,,False,,False,True,0.2549019607843137,,False,2024-03-21,False,True,False
1710983700000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,False,False,True,0.5769230769230769,False,False,2024-03-21,,,
1710983700000,VAH_REJECTION_SHORT,False,3290.5999999999985,False,True,,False,,False,True,0.5769230769230769,,False,2024-03-21,False,True,False
1710984000000,VAL_REJECTION_LONG,False,0.0,False,True,True,False,False,False,True,0.5849056603773585,False,False,2024-03-21,,,
1710984000000,VAH_REJECTION_SHORT,False,3289.7999999999956,False,False,,False,,False,True,0.5849056603773585,,False,2024-03-21,False,True,False
1710984300000,VAL_REJECTION_LONG,False,0.0,False,True,True,False,True,False,True,1.0,False,False,2024-03-21,,,
1710984300000,VAH_REJECTION_SHORT,False,3305.5999999999985,False,False,,False,,False,True,1.0,,False,2024-03-21,False,False,False
1710984600000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,0.4909090909090909,False,False,2024-03-21,,,
1710984600000,VAH_REJECTION_SHORT,False,3294.4000000000015,False,False,,False,,False,True,0.4909090909090909,,False,2024-03-21,False,False,False
1710984900000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,0.21428571428571427,False,False,2024-03-21,,,
1710984900000,VAH_REJECTION_SHORT,False,3184.7999999999956,False,False,,False,,False,True,0.21428571428571427,,False,2024-03-21,False,True,False
1710985200000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,0.8947368421052632,False,False,2024-03-21,,,
1710985200000,VAH_REJECTION_SHORT,False,3102.4000000000015,False,False,,True,,False,True,0.8947368421052632,,False,2024-03-21,False,True,False
1710985500000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,0.7586206896551724,False,False,2024-03-21,,,
1710985500000,VAH_REJECTION_SHORT,False,3208.2999999999956,False,False,,False,,False,True,0.7586206896551724,,False,2024-03-21,False,False,False
1710985800000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,0.05084745762711865,False,False,2024-03-21,,,
1710985800000,VAH_REJECTION_SHORT,False,3132.5999999999985,False,False,,False,,False,True,0.05084745762711865,,False,2024-03-21,False,True,False
1710986100000,VAL_REJECTION_LONG,False,0.0,False,True,True,False,False,False,True,0.4666666666666667,False,False,2024-03-21,,,
1710986100000,VAH_REJECTION_SHORT,False,3178.2000000000044,False,False,,False,,False,True,0.4666666666666667,,False,2024-03-21,False,True,False
1710986400000,VAL_REJECTION_LONG,False,0.0,False,False,True,True,True,False,True,0.7166666666666667,False,False,2024-03-21,,,
1710986400000,VAH_REJECTION_SHORT,False,3270.2999999999956,False,False,,False,,False,True,0.7166666666666667,,False,2024-03-21,False,True,False
1710986700000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,False,True,True,0.016666666666666666,False,False,2024-03-21,,,
1710986700000,VAH_REJECTION_SHORT,False,3239.4000000000015,False,False,,False,,True,True,0.016666666666666666,,False,2024-03-21,False,True,False
1710987000000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,False,True,True,0.05,False,False,2024-03-21,,,
1710987000000,VAH_REJECTION_SHORT,False,3096.2999999999956,False,True,,False,,True,True,0.05,,False,2024-03-21,False,True,False
1710987300000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,0.9666666666666667,False,False,2024-03-21,,,
1710987300000,VAH_REJECTION_SHORT,False,3255.5999999999985,False,False,,False,,True,True,0.9666666666666667,,False,2024-03-21,False,True,False
1710987600000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,False,True,True,0.15,False,False,2024-03-21,,,
1710987600000,VAH_REJECTION_SHORT,False,3287.0999999999985,False,True,,False,,True,True,0.15,,False,2024-03-21,False,True,False
1710987900000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,False,False,True,0.13333333333333333,False,False,2024-03-21,,,
1710987900000,VAH_REJECTION_SHORT,False,3162.0999999999985,False,False,,False,,False,True,0.13333333333333333,,False,2024-03-21,False,True,False
1710988200000,VAL_REJECTION_LONG,False,0.0,False,True,True,False,True,True,True,1.0,False,False,2024-03-21,,,
1710988200000,VAH_REJECTION_SHORT,False,3248.5999999999985,False,False,,True,,True,True,1.0,,False,2024-03-21,False,False,False
1710988500000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,0.7833333333333333,False,False,2024-03-21,,,
1710988500000,VAH_REJECTION_SHORT,False,3257.2000000000044,False,False,,True,,True,True,0.7833333333333333,,False,2024-03-21,False,False,False
1710988800000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,0.03333333333333333,False,False,2024-03-21,,,
1710988800000,VAH_REJECTION_SHORT,False,3190.2000000000044,False,True,,True,,False,True,0.03333333333333333,,False,2024-03-21,False,True,False
1710989100000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,0.75,False,False,2024-03-21,,,
